2017 11 17,"17 V   Sf. Ier. Grigorie Taumaturgul, Ep. Neocezareei şi Ghenadie, patriarhul Constantinopolului; Sf. Cuv. Mărt. Lazăr Zugravul (Post)"
2017 11 18,"18 S   Sf. M. Mc. Platon; Sf. Mc. Roman şi Zaheu, diac.	(Dezlegare la ulei şi vin)"
2017 11 19,"<r>19 D   Sf. Prooroc Avdie; Sf. Sfinţit Mc. Varlaam	(Dezlegare la ulei şi vin) <br><b>Duminica a XXVI-a după Rusalii</b>	(Pilda bogatului căruia i-a rodit țarina); Ap. Efeseni V, 9-19; Ev. Luca XII, 16-21; glas 7, voscr. 2</r>"
2017 11 20,"20 L   Înainteprăznuirea intrării în Biserică a Maicii Domnului; <a>†) Sf. Cuv. Grigorie Decapolitul; Sf. Mc. Dasie;</a> Sf. Proclu, Patr. Constantinopolului	(Post)"
2017 11 21,"<r>21 M   (†) Intrarea în Biserică a Maicii Domnului (Vovidenia)	(Post) (Dezlegare la peşte)</r>"
2017 11 22,"22 M   Sf. Ap. Filimon, Arhip şi Onisim; Sf. Mc. Cecilia	(Post)"
2017 11 23,"23 J   †) Sf. Cuv. Antonie de la Iezerul-Vâlcea; Sf. Ier. Amfilohie, ep. Iconiei, şi Grigorie, ep. Acragandelor	(Dezlegare la peşte)"
2017 11 24,"24 V   Sf. Mc. Clement, Ep. Romei şi Petru, Ep. Alexandriei	(Post)"
2017 11 25,"25 S   †) Sf. M. Mc. Ecaterina; Sf. M. Mc. Mercurie	(Odovania Praznicului intrării în Biserică a Maicii Domnului) (Dezlegare la peşte)"
2017 11 26,"<r>26 D   Sf. Cuv. Alipie Stâlpnicul, Nicon şi Stelian Paflagonul	(Dezlegare la peşte) <br><b>Duminica a XXX-a după Rusalii</b>	(Dregătorul bogat - păzirea poruncilor); Ap. Coloseni III, 12-16; Ev. Luca XVIII, 18-27; glas 8, voscr. 3</r>"
2017 11 27,"27 L   Sf. M. Mc. Iacob Persul; Sf. Cuv. Natanail şi Pinufrie	(Post)"
2017 11 28,"28 M   Sf. Sf. Cuv. Ştefan cel Nou; Sf. Mc. Irinarh	(Dezlegare la ulei şi vin)"
2017 11 29,"29 M   Sf. Mc. Paramon şi Filumen; Sf. Cuv. Pitirun	(Post)"
2017 11 30,"<r>30 J   †) Sf. Ap. Andrei, cel Întâi Chemat, Ocrotitorul României;</r> <a>†) Sf. Ier. Andrei Şaguna, mitropolitul Transilvaniei;</a> <r>Sf. Ier. Frumentie, Ep. Etiopiei	(Dezlegare la peşte)</r>"

2017 12 1,"1 V   Sf. Prooroc Naum; Sf. Cuv. Filaret Milostivul	(Ziua Naţională a României) (Post)"
2017 12 2,"2 S   Sf. Prooroc Avacum; Sf. Mc. Miropa; Sf. Solomon, Arhiep. Efesului	(Dezlegare la peşte)"
2017 12 3,"<r>3 D</r>   <a>†) Sf. Sf. Cuv. Gheorghe de la Cernica şi Căldaruşani;</a> <r>Sf. Prooroc Sofronie; Sf. Mc. Teodor, Arhiep. Alexandriei	(Dezlegare la peşte) <br><b>Duminica a XVI-a după Rusalii</b>	(Pilda talanților); Ap. II Corinteni VI, 1-10; Ev. Matei XXV, 14-30; glas 1, voscr. 4</r>"
2017 12 4,"4 L   † Sf. M. Mc. Varvara; Sf. Cuv. Ioan Damaschin	(Dezlegare la peşte)"
2017 12 5,"5 M   †) Sf. Cuv. Sava cel Sfinţit; Sf. Mc. Anastasie; Sf. Cuv. Mc. Cosma Atonitul	(Dezlegare la peşte)"
2017 12 6,"<r>6 M   †) Sf. Ier. Nicolae, Arhiep. Mirelor Lichiei	(Dezlegare la peşte)</r>"
2017 12 7,"7 J   <a>†) Sf. Mc. Filofteia de la Curtea de Argeş;</a> Sf. Ambrozie, Ep. Mediolanului	(Dezlegare la peşte)"
2017 12 8,"8 V   Sf. Cuv. Patapie; Sf. Ier. Sofronie, ep. Ciprului; Sf. Ap. Tihic, Cezar şi Onisifor	(Post)"
2017 12 9,"9 S   Zămislirea Sfintei Fecioare Maria de către Sf. Ana; Sf. Proorociţă Ana, mama Proorocului Samuel	(Dezlegare la peşte)"
2017 12 10,"<r>10 D   Sf. Mc. Mina, Ermoghen şi Evgraf	(Dezlegare la peşte) <br><b>Duminica a XXVII-a după Rusalii</b>	(Tămăduirea femeii gârbove); Ap. Efeseni VI, 10-17; Ev. Luca XIII, 10-17; glas 2, voscr. 5</r>"
2017 12 11,"11 L   Sf. Cuv. Daniil Stâlpnicul şi Luca cel Nou	(Post)"
2017 12 12,"12 M   †) Sf. Ier. Spiridon, Ep. Trimitundei;Sf. Mc. Sinet; Sf. Ier. Alexandru, ep. Ierusalimului	(Dezlegare la peşte)"
2017 12 13,"13 M   <a>†) Sf. Ier. Dosoftei, mitropolitul Moldovei;</a> † Sf. M. Mc. Evstratie, Auxenţie, Evghenie, Mardarie şi Orest; Sf. Mc. Lucia fecioara	(Dezlegare la ulei şi vin)"
2017 12 14,"14 J   Sf. Mc. Tirs, Calinic, Filimon, Arian şi Apolonie	(Dezlegare la ulei şi vin)"
2017 12 15,"15 V   Sf. Sfinţit Mc. Elefterie; Sf. Mc. Antia şi Suzana	(Post)"
2017 12 16,"16 S   Sf. Prooroc Agheu; Sf. Împărăteasă Teofana	(Dezlegare la peşte)"
2017 12 17,"<r>17 D   Sf. Prooroc Daniel şi Sf. 3 tineri: Anania, Azaria şi Misail	(Dezlegare la peşte) <br><b>Duminica a XXVIII-a după Rusalii</b>	(a Sf. Strămoși; Pilda celor poftiți la cină); Ap. Coloseni I, 12-18; Coloseni III, 4-11; Ev. Luca XIV, 16-24; glas 3, voscr. 6</r>"
2017 12 18,"18 L   <a>†) Sf. Cuv. Daniil Sihastrul;</a> Sf. Mc. Sebastian şi Zoe; Sf. Ier. Modest, patriarhul Ierusalimului	(Dezlegare la peşte)"
2017 12 19,"19 M   Sf. Mc. Bonifatie; Sf. Ier. Grichentie, ep. Etiopiei; Sf. Mc. Trifon; Sf. Cuv. Aglaia	(Dezlegare la ulei şi vin)"
2017 12 20,"20 M   Înainteprăznuirea Naşterii Domnului; Sf. Sfinţit Mc. Ignatie Teoforul, ep. Antiohiei	(Post)"
2017 12 21,"21 J   Sf. Mc. Iuliana din Nicomidia; Sf. Mc. Temistocle	(Dezlegare la ulei şi vin)"
2017 12 22,"22 V   <a>†) Sf. Ier. Petru Movilă, Mitr. Kievului;</a> Sf. M. Mc. Anastasia; Sf. Mc. Hrisogon şi Teodota	(Zi aliturgică) (Numai seara, grâu fiert îndulcit cu miere, poame, covrigi sau turte de făină)"
2017 12 23,"23 S   Sf. 10 Mc. din Creta; Sf. Ier. Pavel, Arhiep. Neocezareei; Sf. Cuv. Naum	(Sâmbăta dinaintea Nașterii Domnului) (Dezlegare la ulei şi vin)"
2017 12 24,"<r>24 D   Sf. Sf. Cuv. Mc. Eugenia	(Ajunul Crăciunului) (Dezlegare la ulei şi vin) <br><b>Duminica dinaintea Nașterii Domnului</b>	(a Sf. Părinți după trup ai Domnului; Genealogia Mântuitorului); Ap. Evrei XI, 9-10; 32-40; Ev. Matei I, 1-25; glas 4, voscr. 7</r>"
2017 12 25,"<r>25 L   (†) Naşterea Domnului (Crăciunul)</r>"
2017 12 26,"<r>26 M   A doua zi de Crăciun; (†) Soborul Maicii Domnului;</r> <a>†) Sf. Cuv. Nicodim de la Tismana;</a> <r>Sf. Ier. Eftimie Mart., ep. Sardei</r>"
2017 12 27,"<r>27 M   A treia zi de Crăciun; †) Sf. Ap. Întâiul Mc. şi Arhid. Ştefan; Sf. Cuv. Teodor Marturisitorul	(Harţi)</r>"
2017 12 28,"28 J   Sf. 20.000 de Mc. arşi în Nicomidia; Sf. Sfinţit Mc. Glicherie preotul"
2017 12 29,"29 V   Sf. 14.000 de prunci ucişi din porunca lui Irod; Sf. Cuv. Marcel şi Tadeu	(Harţi)"
2017 12 30,"30 S   Sf. Mc. Anisia; Sf. Cuv. Teodora din Cezareea; Sf. Cuv. Leon	(Sâmbăta după Nașterea Domnului)"
2017 12 31,"<r>31 D   Sf. Cuv. Melania Romana;</r> <a>Sf. Mc. Hermes</a>	<r>(Odovania Praznicului Naşterii Domnului) <br><b>Duminica după Nașterea Domnului</b>	(a Sf. Iosif, logodnicul Sf. Fecioare Maria, Sf. David Prorocul și Sf. Iacob, ruda Domnului); Ap. Galateni I, 11-19; Ev. Matei II, 13-23; glas 5, voscr. 8</r>"
